source,estimated_usage_bins,city,zone,zone_demand_popularity,dayType,pickUpHourOfDay,sla,booking_type,DU_Bad_Count,DU_good_cnt,total_cnt
android,GT_1_LTE_2_HOURS,Bangalore,219,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,round_trip,1,0,1
android,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,1,0,1
android,GT_1_LTE_2_HOURS,Mumbai,289,POPULARITY_INDEX_1,FRIDAY,EARLY,Scheduled,round_trip,1,0,1
android,GT_1_LTE_2_HOURS,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,NIGHT,Scheduled,one_way_trip,1,0,1
android,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,1,0,1
android,GT_2_LTE_3_HOURS,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
android,GT_2_LTE_3_HOURS,Bangalore,248,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
android,GT_2_LTE_3_HOURS,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Scheduled,4hr,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,219,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,one_way_trip,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,248,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Scheduled,round_trip,1,0,1
android,GT_3_LTE_4_HOURS,Hyderabad,141,POPULARITY_INDEX_1,WEEKEND,NIGHT,Scheduled,round_trip,1,0,1
android,GT_3_LTE_4_HOURS,Mumbai,289,POPULARITY_INDEX_1,NORMAL_WEEKDAY,NIGHT,Scheduled,4hr,1,0,1
android,GT_3_LTE_4_HOURS,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,4hr,1,0,1
android,GT_4_LTE_6_HOURS,Bangalore,248,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,round_trip,1,0,1
android,GT_4_LTE_6_HOURS,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
android,GT_6_LTE_8_HOURS,Bangalore,209,POPULARITY_INDEX_1,WEEKEND,MORNING,Scheduled,8hr,1,0,1
android,GT_6_LTE_8_HOURS,Hyderabad,141,POPULARITY_INDEX_1,FRIDAY,EARLY,Scheduled,one_way_outstation,1,0,1
android,GT_6_LTE_8_HOURS,Mumbai,289,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,8hr,1,0,1
android,GT_6_LTE_8_HOURS,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
android,GT_8_HOURS,Bangalore,216,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,one_way_outstation,1,0,1
android,GT_8_HOURS,Bangalore,216,POPULARITY_INDEX_1,WEEKEND,NIGHT,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Hyderabad,141,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Mumbai,289,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_outstation,1,0,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,WEEKEND,MORNING,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,1,0,1
android,LTE_1_HOUR,Mumbai,445,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Mumbai,445,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Bangalore,248,POPULARITY_INDEX_1,FRIDAY,LATENIGHT,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Bangalore,248,POPULARITY_INDEX_1,NORMAL_WEEKDAY,LATENIGHT,Scheduled,round_trip,1,0,1
ios,GT_2_LTE_3_HOURS,Bangalore,219,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,round_trip,1,0,1
ios,GT_2_LTE_3_HOURS,Bangalore,248,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,1,0,1
ios,GT_2_LTE_3_HOURS,Bangalore,248,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Scheduled,round_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,4hr,1,0,1
ios,GT_3_LTE_4_HOURS,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,round_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Bangalore,217,POPULARITY_INDEX_1,NORMAL_WEEKDAY,NIGHT,Scheduled,4hr,1,0,1
ios,GT_3_LTE_4_HOURS,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Scheduled,4hr,1,0,1
ios,GT_3_LTE_4_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Mumbai,289,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,1,0,1
ios,GT_3_LTE_4_HOURS,Mumbai,443,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Scheduled,round_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,4hr,1,0,1
ios,GT_3_LTE_4_HOURS,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Scheduled,one_way_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Mumbai,445,POPULARITY_INDEX_1,WEEKEND,NIGHT,Scheduled,4hr,1,0,1
ios,GT_4_LTE_6_HOURS,Bangalore,209,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EARLY,Scheduled,6hr,1,0,1
ios,GT_4_LTE_6_HOURS,Bangalore,248,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,1,0,1
ios,GT_8_HOURS,Bangalore,219,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,12hr,1,0,1
ios,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,EARLY,Scheduled,one_way_trip,1,0,1
ios,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,LATENIGHT,Scheduled,one_way_trip,1,0,1
ios,LTE_1_HOUR,Bangalore,248,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,one_way_trip,1,0,1
ios,LTE_1_HOUR,Mumbai,289,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,one_way_trip,1,0,1
ios,LTE_1_HOUR,Mumbai,289,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
msite,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Scheduled,one_way_trip,1,0,1
msite,GT_1_LTE_2_HOURS,Bangalore,248,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,one_way_trip,1,0,1
msite,GT_2_LTE_3_HOURS,Bangalore,248,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
msite,GT_6_LTE_8_HOURS,Mumbai,289,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
msite,GT_8_HOURS,Bangalore,248,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,outstation,1,0,1
msite,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,LATENIGHT,Scheduled,one_way_trip,1,0,1
msite,LTE_1_HOUR,Bangalore,248,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Scheduled,one_way_trip,1,0,1
msite,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,FRIDAY,LATENIGHT,Scheduled,one_way_trip,1,0,1
msite,LTE_1_HOUR,Mumbai,289,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
msite,LTE_1_HOUR,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,1,0,1
website,GT_8_HOURS,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,outstation,1,0,1
website,GT_8_HOURS,Bangalore,248,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,outstation,1,0,1
Phone,GT_1_LTE_2_HOURS,Bangalore,504,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
Phone,GT_2_LTE_3_HOURS,Bangalore,249,POPULARITY_INDEX_2,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
Phone,GT_6_LTE_8_HOURS,Bangalore,221,POPULARITY_INDEX_2,FRIDAY,EARLY,Scheduled,8hr,1,0,1
Phone,NOT_SPECIFIED,Bangalore,221,POPULARITY_INDEX_2,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,1,0,1
Phone,NOT_SPECIFIED,Bangalore,245,POPULARITY_INDEX_2,WEEKEND,EVENING,Scheduled,4hr,1,0,1
Phone,NOT_SPECIFIED,Bangalore,251,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,1,0,1
Phone,NOT_SPECIFIED,Delhi NCR,264,POPULARITY_INDEX_2,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,1,0,1
Phone,NOT_SPECIFIED,Hyderabad,155,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,1,0,1
android,GT_1_LTE_2_HOURS,Bangalore,207,POPULARITY_INDEX_2,FRIDAY,EARLY,Scheduled,round_trip,1,0,1
android,GT_1_LTE_2_HOURS,Bangalore,207,POPULARITY_INDEX_2,FRIDAY,MORNING,Scheduled,round_trip,1,0,1
android,GT_1_LTE_2_HOURS,Bangalore,207,POPULARITY_INDEX_2,WEEKEND,VERYLATE,Scheduled,one_way_trip,1,0,1
android,GT_1_LTE_2_HOURS,Bangalore,207,POPULARITY_INDEX_2,WEEKEND,VERYLATE,Scheduled,round_trip,1,0,1
android,GT_1_LTE_2_HOURS,Bangalore,245,POPULARITY_INDEX_2,FRIDAY,EARLY,Scheduled,round_trip,1,0,1
android,GT_1_LTE_2_HOURS,Bangalore,245,POPULARITY_INDEX_2,FRIDAY,NIGHT,Scheduled,one_way_trip,1,0,1
android,GT_1_LTE_2_HOURS,Bangalore,245,POPULARITY_INDEX_2,WEEKEND,LATENIGHT,Scheduled,one_way_trip,1,0,1
android,GT_1_LTE_2_HOURS,Bangalore,510,POPULARITY_INDEX_2,WEEKEND,NIGHT,Scheduled,one_way_trip,1,0,1
android,GT_1_LTE_2_HOURS,Bangalore,511,POPULARITY_INDEX_2,FRIDAY,LATENIGHT,Scheduled,round_trip,1,0,1
android,GT_1_LTE_2_HOURS,Delhi NCR,262,POPULARITY_INDEX_2,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,1,0,1
android,GT_1_LTE_2_HOURS,Delhi NCR,263,POPULARITY_INDEX_2,NORMAL_WEEKDAY,VERYLATE,Scheduled,2hr,1,0,1
android,GT_1_LTE_2_HOURS,Hyderabad,156,POPULARITY_INDEX_2,FRIDAY,MORNING,Scheduled,round_trip,1,0,1
android,GT_1_LTE_2_HOURS,Mumbai,439,POPULARITY_INDEX_2,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,1,0,1
android,GT_2_LTE_3_HOURS,Bangalore,220,POPULARITY_INDEX_2,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
android,GT_2_LTE_3_HOURS,Bangalore,220,POPULARITY_INDEX_2,WEEKEND,EARLY,Scheduled,round_trip,1,0,1
android,GT_2_LTE_3_HOURS,Bangalore,220,POPULARITY_INDEX_2,WEEKEND,NIGHT,Scheduled,round_trip,1,0,1
android,GT_2_LTE_3_HOURS,Bangalore,249,POPULARITY_INDEX_2,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,1,0,1
android,GT_2_LTE_3_HOURS,Bangalore,249,POPULARITY_INDEX_2,WEEKEND,EARLY,Scheduled,round_trip,1,0,1
android,GT_2_LTE_3_HOURS,Delhi NCR,262,POPULARITY_INDEX_2,WEEKEND,VERYLATE,Scheduled,one_way_trip,1,0,1
android,GT_2_LTE_3_HOURS,Mumbai,439,POPULARITY_INDEX_2,WEEKEND,EARLY,Scheduled,round_trip,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,207,POPULARITY_INDEX_2,WEEKEND,MORNING,Scheduled,round_trip,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,220,POPULARITY_INDEX_2,FRIDAY,AFTERNOON,Scheduled,4hr,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,220,POPULARITY_INDEX_2,FRIDAY,MORNING,Scheduled,one_way_trip,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,221,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,221,POPULARITY_INDEX_2,WEEKEND,LATENIGHT,Scheduled,4hr,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,245,POPULARITY_INDEX_2,WEEKEND,EARLY,Scheduled,round_trip,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,256,POPULARITY_INDEX_2,WEEKEND,EARLY,Scheduled,4hr,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,504,POPULARITY_INDEX_2,FRIDAY,NIGHT,Scheduled,round_trip,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,504,POPULARITY_INDEX_2,WEEKEND,EVENING,Scheduled,round_trip,1,0,1
android,GT_3_LTE_4_HOURS,Bangalore,510,POPULARITY_INDEX_2,FRIDAY,NIGHT,Scheduled,4hr,1,0,1
android,GT_3_LTE_4_HOURS,Delhi NCR,263,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
android,GT_3_LTE_4_HOURS,Hyderabad,156,POPULARITY_INDEX_2,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,1,0,1
android,GT_4_LTE_6_HOURS,Bangalore,207,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_outstation,1,0,1
android,GT_4_LTE_6_HOURS,Bangalore,256,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,6hr,1,0,1
android,GT_4_LTE_6_HOURS,Bangalore,504,POPULARITY_INDEX_2,WEEKEND,MORNING,Scheduled,6hr,1,0,1
android,GT_4_LTE_6_HOURS,Bangalore,510,POPULARITY_INDEX_2,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
android,GT_4_LTE_6_HOURS,Bangalore,511,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
android,GT_4_LTE_6_HOURS,Hyderabad,155,POPULARITY_INDEX_2,FRIDAY,MORNING,Scheduled,6hr,1,0,1
android,GT_4_LTE_6_HOURS,Hyderabad,156,POPULARITY_INDEX_2,FRIDAY,AFTERNOON,Scheduled,round_trip,1,0,1
android,GT_4_LTE_6_HOURS,Hyderabad,156,POPULARITY_INDEX_2,WEEKEND,EVENING,Scheduled,round_trip,1,0,1
android,GT_4_LTE_6_HOURS,Mumbai,439,POPULARITY_INDEX_2,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
android,GT_4_LTE_6_HOURS,Mumbai,439,POPULARITY_INDEX_2,WEEKEND,MORNING,Scheduled,round_trip,1,0,1
android,GT_6_LTE_8_HOURS,Bangalore,504,POPULARITY_INDEX_2,WEEKEND,EARLY,Scheduled,round_trip,1,0,1
android,GT_6_LTE_8_HOURS,Bangalore,504,POPULARITY_INDEX_2,WEEKEND,MORNING,Scheduled,round_trip,1,0,1
android,GT_6_LTE_8_HOURS,Delhi NCR,262,POPULARITY_INDEX_2,WEEKEND,EARLY,Scheduled,round_trip,1,0,1
android,GT_6_LTE_8_HOURS,Delhi NCR,264,POPULARITY_INDEX_2,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,1,0,1
android,GT_8_HOURS,Bangalore,221,POPULARITY_INDEX_2,NORMAL_WEEKDAY,NIGHT,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Bangalore,252,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EVENING,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Bangalore,252,POPULARITY_INDEX_2,WEEKEND,EVENING,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Bangalore,504,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,12hr,1,0,1
android,GT_8_HOURS,Bangalore,510,POPULARITY_INDEX_2,NORMAL_WEEKDAY,LATENIGHT,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Bangalore,511,POPULARITY_INDEX_2,WEEKEND,EVENING,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Delhi NCR,263,POPULARITY_INDEX_2,NORMAL_WEEKDAY,VERYLATE,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Hyderabad,155,POPULARITY_INDEX_2,FRIDAY,NIGHT,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Hyderabad,155,POPULARITY_INDEX_2,WEEKEND,EARLY,Scheduled,outstation,1,0,1
android,GT_8_HOURS,Hyderabad,155,POPULARITY_INDEX_2,WEEKEND,VERYLATE,Scheduled,outstation,1,0,1
android,LTE_1_HOUR,Bangalore,207,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Bangalore,207,POPULARITY_INDEX_2,WEEKEND,VERYLATE,Scheduled,round_trip,1,0,1
android,LTE_1_HOUR,Bangalore,220,POPULARITY_INDEX_2,FRIDAY,VERYLATE,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Bangalore,220,POPULARITY_INDEX_2,WEEKEND,EVENING,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Bangalore,220,POPULARITY_INDEX_2,WEEKEND,NIGHT,Scheduled,round_trip,1,0,1
android,LTE_1_HOUR,Bangalore,221,POPULARITY_INDEX_2,FRIDAY,MORNING,Scheduled,round_trip,1,0,1
android,LTE_1_HOUR,Bangalore,221,POPULARITY_INDEX_2,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Bangalore,245,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Bangalore,250,POPULARITY_INDEX_2,FRIDAY,AFTERNOON,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Bangalore,250,POPULARITY_INDEX_2,FRIDAY,EVENING,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Bangalore,250,POPULARITY_INDEX_2,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
android,LTE_1_HOUR,Bangalore,510,POPULARITY_INDEX_2,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Delhi NCR,262,POPULARITY_INDEX_2,WEEKEND,VERYLATE,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Delhi NCR,263,POPULARITY_INDEX_2,WEEKEND,LATENIGHT,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Delhi NCR,264,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Delhi NCR,264,POPULARITY_INDEX_2,WEEKEND,NIGHT,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Hyderabad,155,POPULARITY_INDEX_2,FRIDAY,EARLY,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Hyderabad,155,POPULARITY_INDEX_2,FRIDAY,VERYLATE,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Hyderabad,156,POPULARITY_INDEX_2,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,1,0,1
android,LTE_1_HOUR,Hyderabad,156,POPULARITY_INDEX_2,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,1,0,1
android,NOT_SPECIFIED,Bangalore,251,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Bangalore,220,POPULARITY_INDEX_2,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Bangalore,220,POPULARITY_INDEX_2,WEEKEND,LATENIGHT,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Bangalore,221,POPULARITY_INDEX_2,FRIDAY,MORNING,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Bangalore,245,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Bangalore,250,POPULARITY_INDEX_2,WEEKEND,VERYLATE,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Bangalore,511,POPULARITY_INDEX_2,FRIDAY,AFTERNOON,Scheduled,round_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Bangalore,511,POPULARITY_INDEX_2,FRIDAY,NIGHT,Scheduled,round_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,263,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,264,POPULARITY_INDEX_2,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,264,POPULARITY_INDEX_2,WEEKEND,LATENIGHT,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,264,POPULARITY_INDEX_2,WEEKEND,VERYLATE,Scheduled,one_way_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Hyderabad,155,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EVENING,Scheduled,2hr,1,0,1
ios,GT_1_LTE_2_HOURS,Mumbai,439,POPULARITY_INDEX_2,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
ios,GT_1_LTE_2_HOURS,Mumbai,439,POPULARITY_INDEX_2,WEEKEND,VERYLATE,Scheduled,one_way_trip,1,0,1
ios,GT_2_LTE_3_HOURS,Bangalore,256,POPULARITY_INDEX_2,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,1,0,1
ios,GT_2_LTE_3_HOURS,Bangalore,511,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,262,POPULARITY_INDEX_2,WEEKEND,EVENING,Scheduled,one_way_trip,1,0,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,263,POPULARITY_INDEX_2,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Bangalore,220,POPULARITY_INDEX_2,FRIDAY,NIGHT,Scheduled,one_way_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Bangalore,221,POPULARITY_INDEX_2,WEEKEND,EVENING,Scheduled,4hr,1,0,1
ios,GT_3_LTE_4_HOURS,Bangalore,504,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Bangalore,511,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Bangalore,511,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,262,POPULARITY_INDEX_2,WEEKEND,VERYLATE,Scheduled,one_way_trip,1,0,1
ios,GT_3_LTE_4_HOURS,Hyderabad,155,POPULARITY_INDEX_2,FRIDAY,EARLY,Scheduled,4hr,1,0,1
ios,GT_4_LTE_6_HOURS,Bangalore,221,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,6hr,1,0,1
ios,GT_4_LTE_6_HOURS,Bangalore,221,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,round_trip,1,0,1
ios,GT_4_LTE_6_HOURS,Bangalore,510,POPULARITY_INDEX_2,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,1,0,1
ios,GT_6_LTE_8_HOURS,Bangalore,221,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,1,0,1
ios,GT_6_LTE_8_HOURS,Bangalore,250,POPULARITY_INDEX_2,WEEKEND,NIGHT,Scheduled,8hr,1,0,1
ios,GT_6_LTE_8_HOURS,Delhi NCR,262,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,1,0,1
ios,GT_8_HOURS,Bangalore,207,POPULARITY_INDEX_2,FRIDAY,MORNING,Scheduled,round_trip,1,0,1
ios,GT_8_HOURS,Hyderabad,156,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EARLY,Scheduled,12hr,1,0,1
ios,LTE_1_HOUR,Bangalore,207,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,1,0,1
ios,LTE_1_HOUR,Bangalore,220,POPULARITY_INDEX_2,FRIDAY,MORNING,Scheduled,one_way_trip,1,0,1
ios,LTE_1_HOUR,Bangalore,221,POPULARITY_INDEX_2,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,1,0,1
ios,LTE_1_HOUR,Bangalore,221,POPULARITY_INDEX_2,WEEKEND,NIGHT,Scheduled,one_way_trip,1,0,1
ios,LTE_1_HOUR,Bangalore,245,POPULARITY_INDEX_2,FRIDAY,NIGHT,Scheduled,one_way_trip,1,0,1
ios,LTE_1_HOUR,Bangalore,245,POPULARITY_INDEX_2,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,1,0,1
ios,LTE_1_HOUR,Bangalore,251,POPULARITY_INDEX_2,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,1,0,1
ios,LTE_1_HOUR,Bangalore,251,POPULARITY_INDEX_2,WEEKEND,AFTERNOON,Scheduled,one_way_trip,1,0,1
